"coding","meaning","beta","se","pvalue","n","outlier_count","outlier_pvalue","heteroscedasticity_pvalue","protein","-LOG10P"
1300,"HSD17B3;Testosterone 17-beta-dehydrogenase 3",0.0014345978963609,0.00613470906926263,0.815103337242134,33663,1,0.110270799934794,0.115395914071783,"HSD17B3",0.0887873287458027
1301,"HSDL2;Hydroxysteroid dehydrogenase-like protein 2",-0.011665004904894,0.00600211642441846,0.0519662331227187,33861,1,0.043429193764911,2.26064740702355e-38,"HSDL2",1.2842787627482
1302,"HSP90B1;Endoplasmin",-0.00420364705275768,0.00659350758617837,0.523774825225717,37866,1,0.378607119768293,0.418514779449666,"HSP90B1",0.280855379389784
1303,"HSPA1A;Heat shock 70 kDa protein 1A",0.0150627593205619,0.00671501107644727,0.0248929270423913,38864,1,0.902999859023866,9.77802192979612e-16,"HSPA1A",1.60392403374019
1304,"HSPA2;Heat shock-related 70 kDa protein 2",-0.00479717144065798,0.00605353084354501,0.428098863311804,34627,1,0.115963669655092,5.92364636037554e-27,"HSPA2",0.368455925302964
1305,"HSPB1;Heat shock protein beta-1",0.00199487639049268,0.00660373426768889,0.762590379061885,38114,1,0.655504690136611,0.218760313342696,"HSPB1",0.117708678142719
1306,"HSPB6;Heat shock protein beta-6",0.0471966021934845,0.00576831401746865,2.87406275097923e-16,39157,1,0.0074692462432396,1.35846225049308e-37,"HSPB6",15.54150375391
1307,"HSPG2;Basement membrane-specific heparan sulfate proteoglycan core protein",0.00902688262800931,0.00601092015921309,0.133170639107557,38359,2,0.00869036641965164,1.98647857004663e-05,"HSPG2",0.875591516000114
1308,"HTR1A;5-hydroxytryptamine receptor 1A",-0.0122133361656574,0.00614322340516364,0.046808836454228,33653,1,0.149678038705516,6.97340141091508e-05,"HTR1A",1.32967215416819
1309,"HTR1B;5-hydroxytryptamine receptor 1B",-0.0172339545805952,0.00614652801587519,0.00505250104682864,33653,1,0.211949448353796,0.804330574910203,"HTR1B",2.29649358783109
1310,"HTRA2;Serine protease HTRA2, mitochondrial",-0.00119446090480503,0.00678942108465701,0.86035007591983,38977,1,0.657228748456131,0.013985472307988,"HTRA2",0.0653247986350982
1311,"HYAL1;Hyaluronidase-1",-0.0086753966139529,0.00653467518922237,0.184320075659647,38570,1,0.234918379682445,0.624918327956025,"HYAL1",0.734427359987782
1312,"HYOU1;Hypoxia up-regulated protein 1",-0.00720256296479481,0.00665536754461896,0.279162050884504,39121,1,0.281393651864643,0.203602966458161,"HYOU1",0.554143619758106
1313,"ICA1;Islet cell autoantigen 1",0.00151632384154258,0.0066335241669172,0.819192742208859,38166,1,0.482335735708966,0.47389276132706,"ICA1",0.086613904064297
1314,"ICAM1;Intercellular adhesion molecule 1",-0.0486686831617989,0.00625751854919396,7.57291824528761e-15,38491,1,0.246004077890136,0.0513075235520954,"ICAM1",14.1207367316492
1315,"ICAM2;Intercellular adhesion molecule 2",0.00355280181326197,0.00681474626102935,0.602132688928163,39121,1,2.41190634409921,0.154088385896343,"ICAM2",0.220307794922471
1316,"ICAM3;Intercellular adhesion molecule 3",0.00331596356517187,0.00676686288854913,0.624115655279639,39121,1,0.39612994461208,0.762687099570685,"ICAM3",0.204734923465766
1317,"ICAM4;Intercellular adhesion molecule 4",0.0138447141460306,0.00670775429345322,0.0390256429205089,38749,1,0.488359724316813,0.394908502778258,"ICAM4",1.40864993350502
1318,"ICAM5;Intercellular adhesion molecule 5",-0.0321275151419618,0.00638183968174684,4.8197690902759e-07,38687,1,0.895297121023216,0.838143392493737,"ICAM5",6.31697376782363
1319,"ICOSLG;ICOS ligand",-0.0106403142144681,0.0066184227094291,0.107913163558935,38703,1,0.209217434087766,9.23875015107238e-06,"ICOSLG",0.966925575592215
1320,"ID4;DNA-binding protein inhibitor ID-4",-0.00175343821805595,0.00616017662284038,0.775921000062854,34147,1,0.0586803622759357,0.0489365189152283,"ID4",0.110182493926478
1321,"IDI2;Isopentenyl-diphosphate delta-isomerase 2",0.0113867086668515,0.00638739494347002,0.0746456832500233,38047,1,0.398745597219456,1.45258692045466e-06,"IDI2",1.12699530240515
1322,"IDO1;Indoleamine 2,3-dioxygenase 1",-0.00945387952285562,0.00594551812071196,0.11182497371745,33861,1,0.0199049127264087,9.96669582682739e-67,"IDO1",0.951461195228793
1323,"IDS;Iduronate 2-sulfatase",0.00513093047047747,0.00682851190142404,0.45241765759796,39166,1,1.83566519790643,0.891671975184198,"IDS",0.344460453154838
1324,"IDUA;Alpha-L-iduronidase",-0.050598431103824,0.00673015658051826,5.67348375639222e-14,39157,1,0.656377334858075,0.00902427035591384,"IDUA",13.246150184217
1325,"IFI30;Gamma-interferon-inducible lysosomal thiol reductase",-0.0405801808048478,0.00545813990554428,1.07204125575002e-13,33813,2,0.00396391463960367,1.25062561187067e-150,"IFI30",12.9697885012106
1326,"IFIT1;Interferon-induced protein with tetratricopeptide repeats 1",-0.00969241785750641,0.00619246981593092,0.117546651271786,34147,1,0.0682778723660918,0.251569772629521,"IFIT1",0.92978973876278
1327,"IFIT3;Interferon-induced protein with tetratricopeptide repeats 3",-0.00769393262725047,0.00617158692475782,0.212527057562087,34147,1,0.0671295558739314,0.754416724774001,"IFIT3",0.672585770546144
1328,"IFNAR1;Interferon alpha/beta receptor 1",-0.00275465218368714,0.00616582929046475,0.65505041196947,34650,1,0.285663255272984,2.47286973560812e-09,"IFNAR1",0.183725275889613
1329,"IFNG;Interferon gamma",-0.0128012687271909,0.00654562051118725,0.0505078166587193,38166,1,0.663779426345821,0.0690207966024275,"IFNG",1.29664140467246
1330,"IFNGR1;Interferon gamma receptor 1",-0.0162221814116219,0.00655713451631444,0.0133661690976132,38927,1,0.112060869444021,0.129112009906651,"IFNGR1",1.87399304884634
1331,"IFNGR2;Interferon gamma receptor 2",0.0037423061722639,0.00656440911316765,0.568619752547137,38586,1,1.10378199495698,2.21534540393239e-28,"IFNGR2",0.245178057988478
1332,"IFNL1;Interferon lambda-1",-0.0153811545211733,0.0065502308074348,0.0188702357870843,38047,1,0.290939914773467,0.525267110709141,"IFNL1",1.72422267321134
1333,"IFNL2;Interferon lambda-2",-0.0108157835421059,0.00615168661966396,0.0787256720251583,33653,1,0.0675015458635045,0.00998838443544307,"IFNL2",1.103883623412
1334,"IFNLR1;Interferon lambda receptor 1",-0.0278322678572868,0.00643260164900226,1.51703174128843e-05,38749,1,0.0904116270426675,2.08437822883935e-33,"IFNLR1",4.81900533225071
1335,"IFNW1;Interferon omega-1",-0.00653191963311642,0.00614959532076901,0.288165846762516,33663,1,0.0632975723074039,0.039631633210107,"IFNW1",0.540357492784753
1336,"IFT20;Intraflagellar transport protein 20 homolog",-0.00834853467355431,0.00612072706992444,0.172583689646534,33838,1,0.0533136318039859,2.34735482650664e-06,"IFT20",0.763000250516622
1337,"IGBP1;Immunoglobulin-binding protein 1",-0.00172663303677895,0.00615698870687185,0.779145718935075,34740,1,0.11537081964665,1.86269285288605e-20,"IGBP1",0.108381311247663
1338,"IGDCC3;Immunoglobulin superfamily DCC subclass member 3",-0.00522574456334369,0.00615645743721574,0.395985659481746,33653,1,0.18574999974275,0.0689776328273465,"IGDCC3",0.402320541652055
1339,"IGDCC4;Immunoglobulin superfamily DCC subclass member 4",0.0451026189079613,0.00563772086599823,1.28092559249681e-15,34793,4,0.000165795254361043,8.1178662616578e-102,"IGDCC4",14.8924760971925
1340,"IGF1R;Insulin-like growth factor 1 receptor",0.0209428942577076,0.00646561319802972,0.00120000443927776,38703,1,0.562193051221837,0.000292249618926597,"IGF1R",2.92081714732715
1341,"IGF2BP3;Insulin-like growth factor 2 mRNA-binding protein 3",0.00569266470948028,0.00614845025047549,0.354520262183359,33663,1,0.0508909086974692,0.611398894819115,"IGF2BP3",0.450358938187686
1342,"IGF2R;Cation-independent mannose-6-phosphate receptor",-0.0190951954166757,0.00649045676364853,0.00326248479600748,38843,1,0.318044637857361,0.000215521373804561,"IGF2R",2.48645150356951
1343,"IGFBP1;Insulin-like growth factor-binding protein 1",0.0719182930394147,0.00612540169425216,8.88571563514571e-32,39051,1,5.64892100892084,3.68118901793929e-52,"IGFBP1",31.0513075893692
1344,"IGFBP2;Insulin-like growth factor-binding protein 2",0.0272199033514248,0.00577841937317361,2.47820389535717e-06,39060,1,0.0196356667880288,5.06621220855792e-40,"IGFBP2",5.60586296471313
1345,"IGFBP3;Insulin-like growth factor-binding protein 3",-0.00985069228218486,0.00638089653506069,0.122650103408138,38818,1,0.758023381291838,4.67956855613935e-17,"IGFBP3",0.911332081297263
1346,"IGFBP4;Insulin-like growth factor-binding protein 4",-0.0246574673072902,0.00583836888453592,2.41252426441572e-05,38448,1,0.0920895549820931,2.05902490635032e-06,"IGFBP4",4.61752830996392
1347,"IGFBP6;Insulin-like growth factor-binding protein 6",-0.0331006753951219,0.00551739130344989,1.99894184228067e-09,38488,1,0.0771586984268657,4.07050551974995e-40,"IGFBP6",8.69919984117153
1348,"IGFBP7;Insulin-like growth factor-binding protein 7",-0.0299705547577945,0.00634055930971596,2.28878967354322e-06,39121,1,0.0818593771806835,3.44753572726709e-10,"IGFBP7",5.64039411462839
1349,"IGFBPL1;Insulin-like growth factor-binding protein-like 1",-0.0363477014671234,0.00617786856546592,4.0489704945007e-09,38687,1,0.0936775706435434,4.60966092346563e-06,"IGFBPL1",8.39265538799381
1350,"IGFL4;Insulin growth factor-like family member 4",-0.00273285344086048,0.00614640579279797,0.656592721026644,33702,1,0.0477538014586922,0.0541273415909476,"IGFL4",0.182703936159656
1351,"IGHMBP2;DNA-binding protein SMUBP-2",-0.00575063632823765,0.00613844446543472,0.348856305312763,33663,1,0.228391335484445,0.844019191916241,"IGHMBP2",0.457353423070985
1352,"IGLC2;Immunoglobulin lambda constant 2",-0.03215872579616,0.00601458514112208,9.00927491702673e-08,34708,1,0.0218645658293328,1.17820151083132e-20,"IGLC2",7.04531016043112
1353,"IGLON5;IgLON family member 5",-0.00681526320760437,0.00610924997040285,0.26461653966241,33516,1,0.0440726955964858,0.132864180656042,"IGLON5",0.5773830140426
1354,"IGSF21;Immunoglobulin superfamily member 21",0.0710808781906066,0.00581675991114518,2.87057758739017e-34,33861,1,0.0731990923838027,2.97228272098287e-68,"IGSF21",33.5420307103118
1355,"IGSF3;Immunoglobulin superfamily member 3",-0.030296666302885,0.00626095510097718,1.31006085361372e-06,38703,1,0.176507782467039,0.986089461681587,"IGSF3",5.88270853047033
1356,"IGSF8;Immunoglobulin superfamily member 8",-0.0332625615215473,0.00649886620361231,3.09923375173756e-07,38687,1,0.441897132384341,9.35090562301227e-08,"IGSF8",6.50874566698068
1357,"IGSF9;Protein turtle homolog A",-0.0332528501994029,0.00533504905716603,4.6311435571189e-10,34781,5,0.00618143617358275,3.09855480628191e-51,"IGSF9",9.3343117564498
1358,"IKBKG;NF-kappa-B essential modulator",0.00403522278454942,0.00671236786202344,0.547735381814292,38749,1,1.18399191854654,2.59169186805615e-20,"IKBKG",0.261429204241204
1359,"IKZF2;Zinc finger protein Helios",-0.00268628309570373,0.0065995530173401,0.683980784600243,38061,1,0.308679059596548,0.000620468910318342,"IKZF2",0.164956098951379
1360,"IL10;Interleukin-10",-0.0165873744855224,0.00661215218843819,0.012124507029653,38166,1,0.343519588518254,0.0212671163717963,"IL10",1.91633591034663
1361,"IL10RA;Interleukin-10 receptor subunit alpha",-0.00644189002431611,0.00662218437685007,0.33067171209831,38166,1,0.486183220061977,1.25763159699307e-07,"IL10RA",0.480602955993696
1362,"IL10RB;Interleukin-10 receptor subunit beta",-0.0430703326343709,0.0063400613083652,1.11123294269408e-11,38927,1,0.289676008974342,0.00668057158662675,"IL10RB",10.9541948923441
1363,"IL11;Interleukin-11",0.00674426671567545,0.00664799083599354,0.310359271106436,38166,1,0.337888486512814,4.76787474265888e-05,"IL11",0.508135276764077
1364,"IL12A_IL12B;Interleukin-12",-0.0280765305331289,0.00624898567738868,7.04385244408825e-06,38703,1,0.0437684707327543,5.69913897759621e-08,"IL12A_IL12B",5.15218975028986
1365,"IL12B;Interleukin-12 subunit beta",-0.0314028745002755,0.00635654403893859,7.83463823275123e-07,39166,1,0.135448466602841,2.14434166131875e-06,"IL12B",6.1059810524369
1366,"IL12RB1;Interleukin-12 receptor subunit beta-1",-0.0303479556059495,0.00649630401920002,2.99920771493866e-06,38166,1,0.217166469770062,0.000267894888359099,"IL12RB1",5.52299345543827
1367,"IL12RB2;Interleukin-12 receptor subunit beta-2",-0.00889474553067924,0.00607970139524754,0.143470300446802,33702,1,0.100127725347889,0.00449149918128637,"IL12RB2",0.843237992219259
1368,"IL13;Interleukin-13",-0.0135192522786185,0.00665268301793871,0.0421453485719981,38166,1,0.95452334411634,0.00854097962459916,"IL13",1.37525034988823
1369,"IL13RA1;Interleukin-13 receptor subunit alpha-1",0.00747992596696069,0.00650082651843424,0.249899222978406,38567,1,0.193006084308018,4.12781709816685e-19,"IL13RA1",0.602235094240558
1370,"IL13RA2;Interleukin-13 receptor subunit alpha-2",-0.0112695470012542,0.00615548668531471,0.0671372535158674,33653,1,0.182574554504102,0.431135719329879,"IL13RA2",1.17303642905912
1371,"IL15;Interleukin-15",-0.0480695604988086,0.00662572113301252,4.0919876424816e-13,38749,1,0.862930084133251,0.841145053409216,"IL15",12.3880656864971
1372,"IL15RA;Interleukin-15 receptor subunit alpha",-0.0118015711206029,0.00637692371192843,0.0642249997532,38166,1,0.164844729475544,0.272821936252471,"IL15RA",1.1922958887305
1373,"IL16;Pro-interleukin-16",-0.0158715063770743,0.00648947551109605,0.0144602840140254,39166,1,0.364043409392831,1.97483414200598e-06,"IL16",1.8398231769922
1374,"IL17A;Interleukin-17A",-0.020812167128775,0.00661597349690754,0.0016579148377524,38166,1,0.339839046087026,0.103723936965829,"IL17A",2.78043778165312
1375,"IL17C;Interleukin-17C",-0.0237745389322071,0.00646171725081374,0.000234204721602986,38166,1,0.838902785309141,8.65040428965813e-21,"IL17C",3.63040435373226
1376,"IL17D;Interleukin-17D",-0.000118210822880493,0.00598071612392071,0.984230679153966,38166,1,0.034116842441867,4.76306581194596e-47,"IL17D",0.00690310183026672
1377,"IL17F;Interleukin-17F",-0.00415569327477826,0.00662836028049189,0.530691530058045,38166,1,0.332250195131994,1.9610480358182e-06,"IL17F",0.275157843741271
1378,"IL17RA;Interleukin-17 receptor A",-0.00680028714561429,0.00675907833508989,0.314375273334761,38843,1,0.755117991706033,0.561753104813206,"IL17RA",0.502551620000866
1379,"IL17RB;Interleukin-17 receptor B",0.0116565342715302,0.00623603379676646,0.0615994982346214,38324,1,0.999879424641429,2.74271178886537e-50,"IL17RB",1.21042282541386
1380,"IL18;Interleukin-18",-0.0241450903767912,0.00636737879042369,0.000149667384847148,38605,1,0.0968298195323545,8.1864342466697e-50,"IL18",3.82487282974481
1381,"IL18BP;Interleukin-18-binding protein",-0.0501073721984474,0.00625778105141917,1.20583865466319e-15,38818,1,0.286986564099949,3.58197186830412e-11,"IL18BP",14.9187107983958
1382,"IL18R1;Interleukin-18 receptor 1",-0.0634802109728123,0.00633776555137667,1.38157087439246e-23,39166,1,1.79941383622079,3.12131199359354e-10,"IL18R1",22.8596268309299
1383,"IL18RAP;Interleukin-18 receptor accessory protein",0.0140532125993673,0.00657533572970958,0.0325830225654222,38387,1,0.72799371364151,1.7576195138496e-33,"IL18RAP",1.48700863081337
1384,"IL19;Interleukin-19",-0.0370810885661555,0.00633720846077922,4.91672886852027e-09,37836,1,0.630149989582998,5.54928894871549e-21,"IL19",8.30832374008326
1385,"IL1A;Interleukin-1 alpha",-0.0205044322255389,0.00663385224069589,0.00199708868938119,38166,1,0.656445984033059,1.15428017934246e-12,"IL1A",2.69960264797177
1386,"IL1B;Interleukin-1 beta",-0.0170175627565775,0.00654417179862461,0.00931471483333479,37977,1,0.183709490026253,0.198508227452191,"IL1B",2.03083043633455
1387,"IL1R1;Interleukin-1 receptor type 1",-0.0367448797310846,0.00658608926353897,2.43286428608833e-08,38773,1,0.420604820833891,0.00695185743252149,"IL1R1",7.6138821169002
1388,"IL1R2;Interleukin-1 receptor type 2",-0.00436779890781867,0.00652563009885719,0.503289097149971,38675,1,0.144123077087225,0.568244881533707,"IL1R2",0.298182477707157
1389,"IL1RAP;Interleukin-1 receptor accessory protein",0.0267336512804573,0.00636607768652299,2.68229466863829e-05,38843,1,0.0384421282801815,1.01532066377609e-66,"IL1RAP",4.57149351360821
1390,"IL1RL1;Interleukin-1 receptor-like 1",0.0161106841818796,0.0062856918574724,0.0103787561188829,38990,1,0.289617779233141,3.68412829861528e-05,"IL1RL1",1.98385469302666
1391,"IL1RL2;Interleukin-1 receptor-like 2",-0.0188825165652105,0.00622580839228334,0.0024234474092672,38166,1,0.431695024075873,0.0568729920376227,"IL1RL2",2.61556640037402
1392,"IL1RN;Interleukin-1 receptor antagonist protein",-0.061441023962856,0.00568726180092494,3.63233247146138e-27,38667,1,0.269325099410269,2.64959275541385e-90,"IL1RN",26.439814406871
1393,"IL2;Interleukin-2",-0.000227936649511938,0.0066261841614789,0.972558855116618,38166,1,0.455762226223962,0.979241934503975,"IL2",0.0120841075560248
1394,"IL20;Interleukin-20",-0.00614655812639044,0.00661311361956144,0.352661832374714,38166,1,0.223631524166965,2.89197222679677e-05,"IL20",0.452641540292827
1395,"IL20RA;Interleukin-20 receptor subunit alpha",-0.0120656163836771,0.00663953540459733,0.0691885124792352,38166,1,0.97090244081733,0.145668600924712,"IL20RA",1.15996600642504
1396,"IL20RB;Interleukin-20 receptor subunit beta",-0.00794744428804912,0.00611019381032354,0.193374812340688,33702,1,0.120983923393026,0.343522111741113,"IL20RB",0.713600094750589
1397,"IL21R;Interleukin-21 receptor",-0.00727050997184274,0.00614590772781309,0.236823872053392,33702,1,0.0681597847255013,0.0156260980377431,"IL21R",0.625574522479035
1398,"IL22;Interleukin-22",-0.0175573502804394,0.00585435218130292,0.00271037313724111,34627,2,0.00264315089386619,2.06977824538253e-64,"IL22",2.56697091566084
1399,"IL22RA1;Interleukin-22 receptor subunit alpha-1",0.0110820238940996,0.00660211279871524,0.09324656614858,38166,1,0.669260473193882,0.00128486222014323,"IL22RA1",1.03036715233624
1400,"IL24;Interleukin-24",-0.00208747924971822,0.00663293247167689,0.752980243909617,38166,1,0.484227718195003,0.750712183138141,"IL24",0.123216418319344
1401,"IL25;Interleukin-25",-0.00306243598351552,0.0061378216623977,0.617821355398433,33397,1,0.0542040273486213,0.000515597403050344,"IL25",0.209137084102865
1402,"IL2RA;Interleukin-2 receptor subunit alpha",-0.0431784508762012,0.00633294484018865,9.36366470543478e-12,38373,1,0.0576465011199185,3.71589616313917e-19,"IL2RA",11.0285541459351
1403,"IL2RB;Interleukin-2 receptor subunit beta",0.00176732536129056,0.00661075521361105,0.789208130703814,38166,1,1.0480786977465,0.0108096484547434,"IL2RB",0.102808449140056
1404,"IL2RG;Cytokine receptor common subunit gamma",-0.0105131021664148,0.00616551892618572,0.088176406826437,34627,1,0.241366087578057,4.95721105523355e-08,"IL2RG",1.05464760257531
1405,"IL3;Interleukin-3",-0.000470506600378203,0.00613534153139403,0.938872270072486,33516,1,0.0509114517268451,0.211883704168915,"IL3",0.0273934877934468
1406,"IL31;Interleukin-31",-0.0012412897051928,0.00614276751303894,0.839860589797478,33702,1,0.062221201066602,0.268990163242333,"IL31",0.0757927973981186
1407,"IL31RA;Interleukin-31 receptor subunit alpha",0.0522974857316993,0.00606930257233232,7.18611868396348e-18,33582,1,0.149847880891541,2.03849684574965e-07,"IL31RA",17.1435056143837
1408,"IL32;Interleukin-32",0.030117693564879,0.00643496950205073,2.87400507172955e-06,38749,1,0.339206519412807,1.06845593092989e-40,"IL32",5.54151246980576
1409,"IL33;Interleukin-33",-0.00967878572611403,0.00663722712361895,0.144777833128966,38166,1,0.675633567408882,0.0759087592099576,"IL33",0.839297927688061
1410,"IL34;Interleukin-34",-0.0160434753917824,0.00660193251748147,0.0150985067895592,37991,1,0.424915060191724,0.195628737415267,"IL34",1.82106600139034
1411,"IL36A;Interleukin-36 alpha",-0.00253278607831028,0.00614833751471874,0.680381263188069,33702,1,0.0426445450071423,0.271415380336341,"IL36A",0.167247654797967
1412,"IL36G;Interleukin-36 gamma",-0.0143790787082254,0.00600218220635349,0.016596739188609,33568,1,0.036552353910219,3.63673520660795e-92,"IL36G",1.77997723072515
1413,"IL3RA;Interleukin-3 receptor subunit alpha",0.00742260660222865,0.00633896263854949,0.241626297055788,38166,1,0.534084253282261,6.01829505999538e-13,"IL3RA",0.616855801653884
1414,"IL4;Interleukin-4",0.00179901870576188,0.00661899060164179,0.785779940962098,38166,1,0.39771043273353,0.62053905915015,"IL4",0.104699061857458
1415,"IL4R;Interleukin-4 receptor subunit alpha",-0.0450896372643084,0.00656590974628593,6.64444213634593e-12,38749,1,1.94509357127089,0.675471005989454,"IL4R",11.177541476313
1416,"IL5;Interleukin-5",0.00407825161258799,0.00660608816047643,0.537009266836135,38166,1,0.749668736922479,0.44846688899147,"IL5",0.270018219885038
1417,"IL5RA;Interleukin-5 receptor subunit alpha",-0.0168576420278545,0.0065937651608603,0.0105737455793921,38749,1,0.446814026450389,0.191000648765882,"IL5RA",1.97577114359947
1418,"IL6;Interleukin-6",-0.0620277533355006,0.00599151431113643,4.39197071073245e-25,38703,1,0.0072611353924566,4.73664955533482e-143,"IL6",24.3573405647806
1419,"IL6R;Interleukin-6 receptor subunit alpha",-0.00352167803292031,0.00653265217956644,0.589828875500138,38431,1,0.563223247313042,0.711529494551417,"IL6R",0.229273970062615
1420,"IL6ST;Interleukin-6 receptor subunit beta",0.00470593824366524,0.00663052023699943,0.477870334263451,38687,1,0.871816851856882,1.59082853368269e-07,"IL6ST",0.320689929231412
1421,"IL7;Interleukin-7",0.00342858617389667,0.00672786323667005,0.610327641931382,38749,1,0.841542521640742,0.00693110762041484,"IL7",0.21443696026393
1422,"IL7R;Interleukin-7 receptor subunit alpha",0.0391952798243532,0.00651760528474295,1.82890929653251e-09,38843,1,1.26503397069822,0.129194552393337,"IL7R",8.73780783251823
1423,"IL9;Interleukin-9",-0.00427585299258409,0.00618491322423776,0.489359133336893,34147,1,0.0675709705322909,0.0377610288238527,"IL9",0.310372301652273
1424,"ILKAP;Integrin-linked kinase-associated serine/threonine phosphatase 2C",-0.00489077261733114,0.00657436476375239,0.456932130944075,37981,1,0.568763800390181,9.50078289417662e-08,"ILKAP",0.340148301779984
1425,"IMMT;MICOS complex subunit MIC60",-0.0150921059057889,0.00587810975385832,0.0102473420602026,34627,1,0.0556922489028802,2.08409511936399e-84,"IMMT",1.98938876663538
1426,"IMPA1;Inositol monophosphatase 1",0.00955155940639924,0.00672694814542892,0.155646361468804,38586,1,0.566044391074036,0.384884589165622,"IMPA1",0.80786102732641
1427,"IMPACT;Protein IMPACT",-0.0110240355167897,0.00615477555914997,0.0732803014219826,34728,1,0.0273497591738852,6.18981667840771e-31,"IMPACT",1.13501275296419
1428,"IMPG1;Interphotoreceptor matrix proteoglycan 1",0.0022055638217875,0.00614258872024046,0.719551737597838,33653,1,0.0749745723733583,0.054515565486252,"IMPG1",0.142937973728173
1429,"ING1;Inhibitor of growth protein 1",-0.00929555671114941,0.00658275415794017,0.157926498821374,37979,1,0.576693947580373,0.00157331704639627,"ING1",0.801544992687429
1430,"INHBB;Inhibin beta B chain",-0.0401334046878003,0.0057147428332983,2.21575313354543e-12,33976,2,0.012790333889673,2.63309191147345e-84,"INHBB",11.6544786278386
1431,"INHBC;Inhibin beta C chain",-0.0645049932724507,0.00598208214944093,4.52251217485173e-27,38843,1,0.315050615774087,6.83185793704795e-05,"INHBC",26.3446202553219
1432,"INPP1;Inositol polyphosphate 1-phosphatase",0.0122292538600202,0.00668459056698098,0.0673370121741284,38703,1,0.848854436297197,4.53984191030587e-21,"INPP1",1.17174615769959
1433,"INPP5D;Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 1",-0.0104961537713015,0.00600355732373615,0.08041728232076,33861,1,0.0534316943728531,7.54099599604165e-42,"INPP5D",1.09465060784391
1434,"INPP5J;Phosphatidylinositol 4,5-bisphosphate 5-phosphatase A",-0.000830885293064577,0.00609054488216827,0.891488346555452,34740,1,0.142423163191028,7.08123000879377e-41,"INPP5J",0.0498843295046006
1435,"INPPL1;Phosphatidylinositol 3,4,5-trisphosphate 5-phosphatase 2",-0.00411201611615738,0.00670390884004025,0.539631423823643,38703,1,0.954609778556744,0.00589399341488592,"INPPL1",0.267902768422207
1436,"INSL3;Insulin-like 3",-0.0041103717488496,0.00383743766792538,0.284121106220416,34728,10,1.62281793651108e-06,0,"INSL3",0.546496503078938
1437,"INSL4;Early placenta insulin-like peptide",0.00458322257434627,0.00613551359001652,0.455069233128694,34627,1,0.0387684001281394,9.26016060995421e-18,"INSL4",0.34192252580786
1438,"INSL5;Insulin-like peptide INSL5",0.0192381981511361,0.005812413587021,0.000934423491047858,34650,2,0.00754591764932626,1.61473541066256e-117,"INSL5",3.02945625209788
1439,"INSR;Insulin receptor",-0.00154034684431691,0.00610564585787455,0.800824348728142,33702,1,0.0507733509744374,1.25072173669621e-07,"INSR",0.0964627307865863
1440,"IPCEF1;Interactor protein for cytohesin exchange factors 1",-0.0171812900337834,0.00660581141987083,0.00930054466637454,38519,1,1.22441164177584,0.437383646669878,"IPCEF1",2.03149161718
1441,"IQGAP2;Ras GTPase-activating-like protein IQGAP2",-0.00699588025495748,0.00667113524580358,0.294332377355279,38703,1,0.948197876182305,5.86177905236046e-21,"IQGAP2",0.53116196170835
1442,"IRAG2;Inositol 1,4,5-triphosphate receptor associated 2",0.00942147305368822,0.0065863772769228,0.152596556434207,38118,1,1.09355382455337,2.19995327779778e-09,"IRAG2",0.816455266764468
1443,"IRAK1;Interleukin-1 receptor-associated kinase 1",0.00334647104163884,0.00661104830501557,0.612723598090446,38166,1,1.03883228414897,7.60197936461421e-07,"IRAK1",0.212735393173663
1444,"IRAK4;Interleukin-1 receptor-associated kinase 4",-0.00601397457057,0.00673605318087898,0.371967742586299,38749,1,0.891069917998053,0.441536805948633,"IRAK4",0.429494720935844
1445,"ISLR2;Immunoglobulin superfamily containing leucine-rich repeat protein 2",0.0156334283476305,0.00647062556047994,0.0156941133360453,37914,1,0.239428753430928,0.00287491179813234,"ISLR2",1.80426321543003
1446,"ISM1;Isthmin-1",-0.016569738592621,0.00645311428971037,0.0102409351752073,38749,1,0.50073505467455,0.0269107204539854,"ISM1",1.98966038292194
1447,"ISM2;Isthmin-2",0.00316562129827832,0.00624124789650864,0.612010925501961,34793,1,0.098808149586256,0.561569025277396,"ISM2",0.213240824843228
1448,"IST1;IST1 homolog",-0.00389223237382436,0.00616621179317994,0.527901289792449,34394,1,0.140559628689795,4.6379933379236e-11,"IST1",0.277447276909708
1449,"ITGA11;Integrin alpha-11",0.133154573752933,0.00638442717479174,4.52977352749865e-96,38749,1,3.94717483787114,3.89326039178153e-09,"ITGA11",95.3439235106177
1450,"ITGA2;Integrin alpha-2",0.0768251658988048,0.00585639084246639,3.22786191356873e-39,33976,1,0.033396829489279,1.71709487757121e-55,"ITGA2",38.4910850524685
1451,"ITGA5;Integrin alpha-5",-0.0319235502747452,0.00622288219946471,2.91092858424092e-07,38843,1,0.0917385482887065,3.13581193903106e-11,"ITGA5",6.53596844926766
1452,"ITGA6;Integrin alpha-6",0.00956417063669003,0.00675080199999324,0.1565652927162,38749,1,0.755614529531449,0.341729911433304,"ITGA6",0.805304505703484
1453,"ITGAL;Integrin alpha-L",-0.0153349913396697,0.0059984448693708,0.0105776195571766,33702,1,0.0441262190894507,0.000943003816445837,"ITGAL",1.97561205720644
1454,"ITGAM;Integrin alpha-M",0.151942830064429,0.00645388016970406,1.06148728411566e-121,38843,1,0.356763673345345,2.81628672877675e-08,"ITGAM",120.974085204015
